,Hotel,Point,Country,member,Room type,Date,Review Title,Review Contents
437,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.4,JIYEON (대한민국),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2018년 3월 | 1박,그냥 가격대비였어요,['공항에서 가까워서 잠만 자는곳으로 선택했습니다. 공항은 가까워서 좋았지만 시설대비 그냥 그랬어요 좀 좁아서 TV에 자꾸 머리를 부딪히고.. 직원들이나 서비스는 만족합니다.']
438,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Eunhyeok (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 3월 | 1박,편하고 좋았던 곳,"['하루만 묵으면 될 곳을 찾았는데 위치도 좋았고, 내부 공기도 쾌적하니 좋아요!']"
439,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Juyoung (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2017년 12월 | 1박,괜찮앗어오,['시설도 깨끗하고 너무 좋았습니다 한가지 아쉬웟다면 바로 옆에서 공사장이라는거']
440,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,Hannah (대한민국),그룹 여행객,로얄 스위트 (금연),2018년 2월 | 1박,양호,['좋아요 욕조도 좋고']
441,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,SEUNG (대한민국),청소년 동반 가족 여행객,로얄 스위트 (금연),2018년 2월 | 1박,진짜만족,['청결하고 착하시고 진짜 다마음에드네요 다음에도올게요']
442,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.2,Kim (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2017년 12월 | 1박,호텔 아니고 모텔이요,"['욕실에서 계속 물때냄새가 올라와서, 창문열고 환기시키고 쌩쑈하다가, 나중엔 코가 익숙해져 다행이었습니다. 바닥청소가 그리잘되어 있지않아, 긴 머리카락이 뉘집것인지 다녔고, 사진을 잘찍어둔것 같아요. 리모델링 새로마친 모텔이었습니다. 주차는 발렛 해주시니까, 못하시는분들은 좋을수도 있습니다.']"
443,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,taieun (대한민국),청소년 동반 가족 여행객,"스탠다드룸 (트윈베드, 금연)",2017년 11월 | 1박,공항에서 가깝고 쾌적합니다.,['욕실에 버블욕조가 아주 맘에 들었습니다. 객실 매우 쾌적하고 실용적입니다.']
444,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,Zi (대한민국),나홀로 여행객,로얄 스위트 (금연),2017년 10월 | 2박,머 그래도 좋른 호탤이에요,['분위기가 어두워도 좋아써요']
445,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Sung (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2017년 8월 | 1박,좋습니다,['장소도 좋고 주차도 해주십시다']
446,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.0,bonggeo (대한민국),청소년 동반 가족 여행객,로얄 스위트 (금연),2014년 8월 | 1박,그냥 모텔임..,"['크게 장점이라곤...', '태풍 때문에 급하게 묵기는 했는데 호텔이기보다는 그냥 모텔임.. 패밀리룸 예약했는데 방도 너무 작아서 고생한 기억밖엔.. 직원들은 호텔급 친절함은 없고..그냥 서울에 비지니스 호텔에서 느낄수 있는 기계적인 응대뿐..']"
447,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.3,GWI (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2014년 8월 | 1박,가격대비 훌륭한 호텔~,"['청결상태는 좋음 위치도 제주시 돔 나이트 인근이라 택시타고 찾기 좋음 각격대비 괜찬음', '좋았어요~ 휴가차 급하게 제주도를 가게 되어서 팬션이나 그런건 다 제껴 두고 저렴한 비지니스 호텔종도 생각하고 예약했는데 생각했던것 보다 좋았다는 아침 조식도 간단하게 먹기에 나쁘지 않았음']"
448,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Wai (말레이시아),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2019년 6월 | 3박,Our stay at Cullinan was Fantastic,"['The cleanliness was top notch, the bathroom was amazing with rainshower and huge bathtub. The interior was beautiful. The location was also very convenient, there are convenient stores nearby and places to eat that are still open even after 11PM. The staff are very helpful especially with the car jockey service. Amazing for the price. I will definitely stay here again if I come to Jeju again.']"
449,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,Pei (싱가포르),그룹 여행객,로얄 스위트 (금연),2018년 12월 | 1박,"Great location, clean room. ","['The room was clean. The hotel is located near the airport, making it convenient for an early flight from Jeju.']"
450,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,James (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 8월 | 1박,Clean and discreet,['Clean and quiet. Would stay here again in the future.']
451,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,Sutanto (인도네시아),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2019년 1월 | 2박,good,"['overall is good, i stay at royal suite room with family. a bit dusty on the room carpet especially under the table when we move the round table the dust are flying. the second is i think this room is more suitable for honeymoon since the room and bathroom only seperated with a glass partition. it will not suitable for any people with differend gender friend who stay together inside because the glass partition can be see through. please fix the glass partition']"
452,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,charlene (싱가포르),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 3월 | 2박,우수,['nice and comfortable room. Close proximity to airport.']
453,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,Sharaine (말레이시아),그룹 여행객,"스탠다드룸 (더블베드, 금연)",2019년 9월 | 1박,좋음,['Free parking. Room smaller and darker than the other hotel we stayed at. Frosted glass bathroom. Only one bath towel provided for a room with 2 guests but 3 face towels. Had to go down to reception to get another bath towel. Staff can be friendlier. I prefer our other hotel.']
454,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,xiu (싱가포르),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2019년 3월 | 4박,양호,['The room is pretty with big jacuzzi tub. But there is no room services such as washing ur cups and refilling beverages. The air con sensor is spoilt and on and off every few minutes. The beeping sound can b v irritating. The toilet drainage also drains the water v slowly which results in water ponding. I guess this room is more suitable for v short stay.']
455,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,Yi (말레이시아),청소년 동반 가족 여행객,로얄 스위트 (금연),2019년 1월 | 1박,좋음,['Only given one towel and was asked to buy when request for more. Doesn’t look as spacious as shown in the photo']
456,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,xiu (싱가포르),유아/아동 동반 가족 여행객,디럭스 더블베드 (금연),2019년 3월 | 4박,좋음,['Good that it is located next to a supermarket!']
457,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.2,Emily (말레이시아),그룹 여행객,로얄 스위트 (금연),2019년 4월 | 3박,Weird room design ,"['Pros: Bed was comfy, staff was helpful, quite clean. Cons: rusty kettle, one towel provided for a room of 4, mirrors on the ceiling and all around the walls (super weird), no door to bathtub section.']"
458,호텔 컬리넌 제주 (Hotel Cullinan Jeju),4.4,Nikita (홍콩),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2021년 12월 | 4박,무난함,['I didn’t like my room without a proper window and no view. Basically I think more than half of the rooms without a view.']
459,호텔 컬리넌 제주 (Hotel Cullinan Jeju),3.6,Andi (중국),커플/2인 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 8월 | 2박,Garbage ,['Stuff do not speak English! Overpriced. You need to pay in order to use the Hôtels umbrella when it rains. Most of the rooms have no windows. Old furnitures. Rusty toilets. Hotel next door seemed very decent and their staff speak decent English and they’re polite. Location ok. “ from a foreigner’s perspective “']
460,호텔 컬리넌 제주 (Hotel Cullinan Jeju),3.2,Yiming (싱가포르),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 5월 | 1박,Not recommended,['Pic cant be trusted. And early check-in is not possible. Window view is fully blocked.']
461,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.8,Tinh (베트남),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2019년 7월 | 3박,Worst place I have ever stayed at,"['I was so disappointed about the hotel. The room didnt have a computer, it only had a mirror in bathroom, didnt have lotion. and the location was very inconvenient for traveling. And the room was so dirty. Also, with that price I thought the room would have been bigger.']"
462,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.0,ZhongShu (중국),나홀로 여행객,"스탠다드룸 (더블베드, 금연)",2018년 10월 | 1박,The only thing good is a tub.,"['The hotel is in a small street and it’s very hard to find. I walked around for 5 times until I found it because the one next to this hotel is decorating now. This hotel don’t have a normal window so it’s like a prison. And I encountered a rainy day, so it’s moist the whole time. After the shower I can almost feel everything in the room can squeeze some water out.']"
463,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.0,Jiyu (대한민국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2023년 2월 | 1박,So so,"['It s,not a hotel.. just a motel . Without body lotion ,phone charger..']"
464,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,Marisella (싱가포르),그룹 여행객,로얄 스위트 (금연),2022년 10월 | 1박,It was okay ,['Booked the Royal Suite room for one night- cleanliness was alright. The water from the sink oddly seeps through the flooring… bed was comfy and have relatively good room amenities considering the price. Location is good as it’s pretty near the airport (10-15mins away with no traffic..). I might consider coming back here just because of the location.']
465,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,Stephen (대한민국),나홀로 여행객,"스탠다드룸 (더블베드, 금연)",2022년 8월 | 1박,An okay stay,['A nice stay with a good oom and good location.']
466,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,NOOR (말레이시아),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2018년 12월 | 2박,good,['good']
467,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,Thiam (말레이시아),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2018년 12월 | 3박,Good,['Our first time to Jeju. The room was a bit smaller and lighting not enough. Aircon difficult to manage. But the jacuzzi bathub is great.']
468,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,Dolphy (인도),유아/아동 동반 가족 여행객,다이아몬드 슈페리어 더블,2018년 12월 | 3박,A nice place near the airport and happening place,"['We stayed for 3 nights in this hotel and really enjoyed the Dimond Suit. The staff are really helpful and assisted us to have an English speaking taxi driver who took us around the Jeju City. A convenient budget hotel with nothing much to expect, but a comfortable stay.']"
469,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.2,CHARLENE (싱가포르),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2018년 12월 | 3박,Small room with 2 small window ,['Room is small even for family of 4. The Royal Family Suite we booked had 2 small windows open up to the wall of the building nxt to hotel. Aircon does not function very well. Leaking sink that made the toilet floor wet everytime we wash our hands or brush our teeth. Not advised to buy takeaway food as room do not have any cutleries. Hotel is near shopping district and has many restaurants nearby. Taking public bus is convenient too.']
470,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,sophia (말레이시아),그룹 여행객,로얄 스위트 (금연),2018년 11월 | 3박,"Clean, convenient n safe",['During my stay I feel very comfortable but not near shopping street.']
471,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Chrystelle (말레이시아),그룹 여행객,로얄 스위트 (금연),2018년 11월 | 3박,Highly recommended ! Great hotel ,"['Value for money, the staffs were helpful and good service. The room is spacious and clean. Highly recommended !']"
472,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Natalie (인도네시아),그룹 여행객,다이아몬드 슈페리어 더블,2018년 11월 | 2박,recomended,"['great room,hotel,staff,location is near bus stop and many restaurant and convience store got a special price. very recomended']"
473,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Yu-Hsuan (대만),그룹 여행객,로얄 스위트 (금연),2018년 6월 | 2박,최고,"['Good staff, very good location with many local food choices.']"
474,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,Blinda (말레이시아),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2018년 10월 | 3박,좋음,['We are staying at the family Royal Suite for 4 persons but the hotel only provide 1 big towel & 3 small towels so not convinient for us. Hotel should provide 4 big towels in future & also provide big dusbin in the room. Hotel located at the shopping street & only walking distance to Shilla Duty Free mall.']
475,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Yeou (말레이시아),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 9월 | 1박,Great location with awesome jacuzzi bathtub,['Overall is good. The jacuzzi bathub is definitely a plus for travelers to relax after a long day.']
476,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,chuan (말레이시아),그룹 여행객,로얄 스위트 (금연),2018년 9월 | 3박,good,"['free parking,nice staff, near shopping area, near casino , many restaurant around, got mart nearly']"
477,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,chuan (말레이시아),그룹 여행객,로얄 스위트 (금연),2018년 9월 | 3박,good,"['free parking,nice staff, near shopping area, near casino , many restaurant around, got mart nearly']"
478,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,chuan (말레이시아),그룹 여행객,디럭스 더블베드 (금연),2018년 9월 | 3박,good,"['free parking,nice staff, near shopping area, near casino , many restaurant around, got mart nearly']"
479,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,chuan (말레이시아),그룹 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 9월 | 3박,good,"['free parking,nice staff, near shopping area, near casino , many restaurant around, got mart nearly']"
480,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Lufan,커플/2인 여행객,디럭스 더블베드 (금연),2018년 8월 | 8박,Perfect,['Service are good']
481,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.4,JEIK (대한민국),그룹 여행객,로얄 스위트 (금연),2018년 8월 | 1박,Not hotel. this is motel,['Please dont go']
482,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.4,Kah (말레이시아),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 5월 | 1박,Average,['Great Location with Minimal service.']
483,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.4,Serene (싱가포르),그룹 여행객,로얄 스위트 (금연),2018년 4월 | 2박,양호,"[""Staff don't really understand English.""]"
484,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,Penny (싱가포르),청소년 동반 가족 여행객,로얄 스위트 (금연),2018년 6월 | 2박,좋음,['Good loaction. Big and spacious room. Main door is a problem; difficult to close.']
485,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.4,Kristy (싱가포르),그룹 여행객,로얄 스위트 (금연),2018년 4월 | 3박,A normal hotel with nothing special,['A normal hotel. With nothing special. Location is acceptable but there are constructions around.']
486,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,ng (말레이시아),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 4월 | 2박,Design boutique hotel ,"['Spacious room with bathtub in bathroom. But the hotel doors is got problem one.. Very hard to open nor close, you need to kick only can go out from room.']"
487,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Lim (말레이시아),그룹 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 4월 | 2박,Good value ,['The staff tried his effort to change a room for us. Give him a big thumb up for him. The room is perfect price and perfect room for us. I didn’t expected the room is so nice. U will only spend 4000++ won If u take taxi from airport to this hotel.']
488,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,Lee (말레이시아),청소년 동반 가족 여행객,로얄 스위트 (금연),2018년 1월 | 2박,매우 좋음,"['It is really worth of value. With great locatipn, easy to locate. It is very near to shopping area, even to emart, daiso or lotte mart just walking distance. The only thing is the staff cant really speak and understand english.']"
489,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,HONG (말레이시아),커플/2인 여행객,로얄 스위트 (금연),2017년 12월 | 2박,Very clean and a very big room,['If breakfast is provided it will be excellent']
490,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Silve (홍콩),그룹 여행객,다이아몬드 슈페리어 더블,2017년 9월 | 1박,최고,['Very good location and near convenient store']
491,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.6,Kwangbock (대한민국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2017년 10월 | 1박,I lost my room key but too expensive to payback,['Picture is so good but actuall appearance is not good']
492,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,KAI (싱가포르),청소년 동반 가족 여행객,로얄 스위트 (금연),2017년 9월 | 2박,최고,"[""Everything is great, but a bit puzzled over lack of door for the bath tub side of the bathroom since it was a family 4-pax room. Couldn't use the bath tub because of this.""]"
493,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.3,Evelyn (싱가포르),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2014년 10월 | 3박,Very new and comfy hotel. friendly staff,"['comfy. good location. Chinese & English speaking friendly staff', ""Overall v pleasant stay. Felt safe and enjoyable. Staff were very friendly and helpful. Room is very comfy with jacuzzi combine tub and shower. Comfortable bed that you wouldn't wanna wake up. But room a little small""]"
494,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.7,William (미국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2014년 9월 | 5박,"friendly, helpful staff, great bathroom fixtures","['Ceiling mounted shower head, large ultrasonic tub heated toilet seat. Room To park the rental car. Friendly, helpful staff. Descent price.', 'I will stay at this hotel again. I have only a couple of complains with the low lighting in the room and no free breakfast $7 (they gave it free to us as their Agoda listing still state free breakfast), and the breakfast is limited. Eggs, rolls (sweet red bean, sticky and standard) boiled eggs, grapes, tomatoes, porridge (not very tasty) coffee, milk, orange, water, milk. Room is a little tight on space, but nicely done.']"
495,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.3,Ling (홍콩),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2014년 10월 | 1박,tidy,"['tidy and small', 'but it is difficult to find']"
496,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.0,Suet (홍콩),청소년 동반 가족 여행객,다이아몬드,2014년 9월 | 2박,New and Modern design,"['new, modern, nice and helpful staff', 'good condition, staff are nice and help us to change to a bigger and nicer room. good receptionist as they helped us to fix the bathroom. but dont expect anything from the breakfast.']"
497,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.3,Mee (호주),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2014년 9월 | 1박,Clean and high tech room features,"['Location, room, cheap', 'Excellent !']"
498,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Val (싱가포르),유아/아동 동반 가족 여행객,디럭스 더블베드 (금연),2014년 9월 | 4박,Nice boutique hotel but not easy to locate,"[""It's a pretty new hotel with big balcony. Front desk staff is helpful and able to speak Mandarin."", 'The hotel is located on a small lane, not visible from the main street, so its quite hard to find it. Room is clean but dim as it only has 3 downlights. Simple breakfast is provided. There are many restaurant and shops around the area, good for shopping.']"
499,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.7,MEI (홍콩),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2014년 8월 | 1박,Good Value,"['Location, Clean, Value']"
500,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.3,Chen (싱가포르),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2014년 8월 | 2박,New & designed theme hotel,"['New, Very well designed and clean', 'Very good!']"
501,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.3,yu (홍콩),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2014년 8월 | 3박,Good,['Everything']
502,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.0,bonnie (호주),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2014년 8월 | 1박,Friendly Hotel,"['Good Location, Friendly, Clean', 'Good']"
503,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,CHIEN (대만),그룹 여행객,다이아몬드 슈페리어 더블,2019년 1월 | 1박,性價比高,['交通位置便利 價格不貴設施不錯 除了衛浴拉門設計不大實用外 其餘一切都很好']
504,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.6,HAIYAN (중국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2020년 11월 | 1박,风格太阴暗了,['太压抑了 不舒服']
505,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.0,ZhongShu (중국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2019년 5월 | 1박,非常差的酒店（worst experience/よくない),"['酒店一帶有很多更加好的選擇，而這一間非常潮濕，睡一晚上感覺渾身皮膚都在癢。酒店大堂在小巷子裡，出行搭車都不方便。前台不會說任何外語，英文中文日語都不會。並且由於酒店超訂，不能給我們本來預定的房間，居然就隨便給我們另外一種房。前台的經理非常沒禮貌，會的那點中文和英文都讓人很不舒服。作為有敬語國家的人能把兩種沒有敬語的語言說得如此讓人不舒服也是一種本事。 Hotel is very humid. It made us all itchy the next day. Basically have no window, beds are very small. The front desk can’t speak any foreign language at all. The attitude of the manager makes people mad. The another staff is very grumpy. ホテルは湿っぽい。窓は小さく開けられない。一晩で全員のひふは痒くなった。マネージャーの態度も悪い。二度と止まらないホテル。']"
506,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,MINCHIEH (대만),청소년 동반 가족 여행객,다이아몬드,2018년 10월 | 1박,住宿位置不錯,['優點：機場至住宿搭乘計程車只需10分鐘，車資 5000 韓幣，省時省力又方便。櫃台態度超好，且有二位會說中文的人員。 待改進：1.浴衣是臭的(汗臭味)...，一撕開包裝外帶臭味撲鼻而來，以為是我錯覺，打開另外一件卻是香的....']
507,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.8,eric (홍콩),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 9월 | 2박,太殘舊,['地點可以、但服務態度不佳、廁所設計有問題，沖涼流水出房丶冇廁紙也沒有補回、㗎啡飲完又冇加回。']
508,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Tat (홍콩),커플/2인 여행객,다이아몬드,2018년 9월 | 2박,位置略偏離商圈,['各項環境良好，床後便是大浴缸，浴缸分隔開廁所及沖涼房，廁所外沒有洗手盆。 酒店入口位於內街，走路到步行街約需十分鐘']
509,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.2,KA (홍콩),그룹 여행객,다이아몬드 슈페리어 더블,2018년 3월 | 2박,보통,['洗手間間隔不實用']
510,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Fei (중국),커플/2인 여행객,로얄 스위트 (금연),2017년 10월 | 1박,設備先進 就在寶健路的旁邊 距離免稅店也很近 好吃的餐廳也多,['我們開車去的 小路口不好找 但是裡面的設施真的很不錯 所有的都是遙控器控制 水很大也很舒服 下次會再來住']
511,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,TAMIKO (일본),청소년 동반 가족 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 9월 | 3박,お部屋探し綺麗,['お部屋はさほど広くはないが、トイレやバスの水圧も良くて排水も良かったです！３泊しましたが満足でした。']
512,호텔 컬리넌 제주 (Hotel Cullinan Jeju),4.4,MINAMI (일본),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 8월 | 1박,무난함,['ドアが壊れていて全然閉まらなくて、鍵のエラー音がピーピー言ってイライラした。直してほしいです。寝間着はありません。']
513,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,Moeko (일본),그룹 여행객,로얄 스위트 (금연),2018년 1월 | 2박,우수,['すごく綺麗だった。浴槽がものすごく広い。また泊まりたい。']
514,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.7,Tsuruoka (일본),나홀로 여행객,"스탠다드룸 (더블베드, 금연)",2014년 9월 | 2박,便利で良かった,"['立地\u3000清潔\u3000新しい\u3000値段', '値段も安く新しく清潔でとでも気に入りました\u3000立地も良いです。']"
515,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,KAZUNORI (일본),유아/아동 동반 가족 여행객,다이아몬드,2014년 9월 | 1박,オープン間もない清潔なホテル,"['新しい、清潔、バルコニーが広い', '小さなホテルですが清潔で素泊まりには十分なホテルでした。バルコニーが広くランプでライトアップされちょっといい感じでした。繁華街の真ん中にあると思うのですが、部屋の中は騒がしくなく快適な宿泊でした。']"
516,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,nurul (말레이시아),유아/아동 동반 가족 여행객,스탠다드 패밀리 트윈룸 (금연),2020년 2월 | 1박,양호,"['Kami memandu di jeju. Hotel yang mudah dicari. Kedudukan sangat strategic. Berdekatan dengan 7eleven, pasaraya, dan shopping area. Berdekatan dengan restoran Taj Mahal bagi yang mencari halal restaurant. Bilik agak sempit, tapi kelengkapan yang cukup. Tandas cantik dan ada bathtub.']"
517,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Hien (베트남),그룹 여행객,로얄 스위트 (금연),2017년 10월 | 1박,Khách sạn đẹp,"['Tuy nhiên phòng ks hơi chật, bí vì trần thấp']"
518,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,RUYI (중국),출장 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 3월 | 3박,给前台会中文的小哥哥赞一个,['前台会中文的哥哥点赞，态度好，中文赞，基本交流非常棒，点赞。点赞，👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻']
519,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,An,나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 10월 | 4박,很不错 点了外卖帅气的前台欧巴帮忙拿,['很好 干净卫生。隔音效果一般。位置特别好，下次还可以去这家酒店。']
520,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,YONGQI (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 1월 | 2박,최고,['我在济州岛住过四个酒店 这个酒店是我在济州岛住过最舒服的酒店 没有之一 前台的小哥也很客气 人很好 下次去 还要住那 女生单行的话 很安全 进电梯刷卡 而且是只能上卡上的楼层 其他楼层一律不能进']
521,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,li (중국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 5월 | 3박,很方便的酒店,['酒店设施还是挺齐全的，能满足基本需求，前台服务也还好，重点是安静，还有离吃的，逛的都挺近。']
522,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,jie (중국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 6월 | 2박,建议入住,['这家酒店比较干净舒适，交通也便利，建议入住！']
